Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH
64003874,2.80,6.75,2.40,,,,,3.25,3.50,7.50,4.75
64003875,3.60,8.25,3.00,,,,,6.00,4.50,9.50,6.67
64003876,7.00,7.50,3.80,6.00,5.25,6.50,5.92,,,,
64003877,7.00,7.25,3.80,5.25,4.50,6.00,5.25,,,,
64003878,6.80,7.75,7.40,,,,,6.25,6.50,8.75,7.17
64003879,3.80,5.00,2.40,,,,,6.75,3.50,7.50,5.92
64003880,3.80,5.25,2.40,,,,,4.50,4.50,7.50,5.50
64003881,4.00,7.00,2.40,,,,,5.50,5.75,7.25,6.17
64003882,2.60,5.75,3.80,,,,,4.75,4.00,7.75,5.50
64003883,3.00,5.75,2.60,,,,,5.25,4.75,5.75,5.25
64003884,8.20,5.00,3.80,8.25,7.75,7.75,7.92,,,,
64003885,3.60,5.00,2.80,,,,,6.75,5.25,9.00,7.00
64003886,6.80,7.25,4.00,,,,,7.25,7.75,9.00,8.00
64003887,7.20,7.00,4.80,,,,,8.25,7.75,10.00,8.67
64003888,7.80,7.00,5.40,5.75,7.00,6.25,6.33,,,,
64003889,6.00,7.25,5.40,,,,,8.00,7.50,9.00,8.17
64003890,5.60,4.50,3.60,,,,,4.00,4.50,7.50,5.33
64003891,6.60,6.75,5.20,6.25,6.50,5.75,6.17,,,,
64003892,2.40,5.00,3.00,,,,,5.75,4.00,6.25,5.33
64003893,6.00,7.25,4.60,,,,,5.75,4.75,9.25,6.58
64003894,7.60,8.00,5.00,,,,,7.50,7.25,9.75,8.17
64003895,5.80,6.50,5.20,,,,,6.25,5.00,7.50,6.25
64003896,7.20,7.00,5.80,6.50,7.00,7.00,6.83,,,,
64003897,4.60,7.50,4.00,,,,,5.25,7.00,8.75,7.00
64003898,5.60,7.25,3.20,,,,,6.25,6.50,8.25,7.00
64003899,8.00,7.00,4.00,3.75,9.25,8.00,7.00,,,,
64003900,4.40,,3.40,,,,,,4.50,,
64003901,5.40,7.00,4.80,,,,,6.75,7.75,9.00,7.83
64003902,6.00,8.50,6.40,,,,,8.25,7.25,9.00,8.17
64003903,3.80,5.75,2.80,,,,,5.50,7.75,6.50,6.58
64003904,7.60,6.25,5.60,6.50,8.00,6.25,6.92,,,,
64003905,7.60,8.75,7.00,5.00,6.00,5.25,5.42,,,,
64003906,4.40,5.75,3.60,,,,,5.50,4.50,7.50,5.83
64003907,4.80,7.00,2.60,,,,,6.50,4.50,7.75,6.25
64003908,7.40,8.50,4.00,4.75,8.50,7.50,6.92,,,,
64003909,3.80,8.00,2.60,,,,,6.00,4.75,6.75,5.83
64003910,7.00,7.00,3.60,5.00,7.00,5.75,5.92,,,,
64003911,2.80,6.75,4.20,,,,,4.00,3.50,7.00,4.83
64003912,7.60,6.25,4.20,7.25,6.75,5.25,6.42,,,,
64003913,5.00,6.50,5.60,,,,,7.00,6.50,9.50,7.67
64003914,6.60,6.00,4.80,5.25,6.75,6.25,6.08,,,,
64003915,1.60,6.50,2.20,,,,,6.25,8.75,7.50,7.50
64003916,5.80,8.00,4.00,,,,,5.00,5.75,8.50,6.42
64003917,7.20,7.75,5.00,,,,,6.75,8.75,9.75,8.42
64003918,5.20,7.00,4.00,,,,,6.50,6.00,7.50,6.67
64003919,3.00,6.50,5.00,,,,,5.25,5.50,8.75,6.50
64003920,5.80,8.00,3.40,,,,,5.25,6.50,8.25,6.67
64003921,6.80,6.75,5.00,6.00,7.25,5.25,6.17,,,,
64003922,4.20,6.00,2.40,,,,,5.00,5.00,7.75,5.92
64003923,4.20,6.75,3.20,,,,,5.75,3.75,8.25,5.92
64003924,5.60,6.75,4.40,4.75,6.25,3.50,4.83,,,,
64003925,4.40,6.50,3.60,,,,,6.50,8.00,8.25,7.58
64003926,4.20,5.25,3.00,,,,,5.25,3.25,5.75,4.75
64003927,,5.00,,,,,,5.75,4.50,,
64003928,5.80,5.25,4.40,,,,,5.75,6.00,6.50,6.08
64003929,2.20,6.75,4.60,,,,,4.75,6.50,7.75,6.33
64003930,5.40,4.50,4.60,,,,,6.75,5.00,8.00,6.58
64003931,7.20,6.00,3.00,7.50,8.50,3.75,6.58,,,,
64003932,7.60,6.00,5.80,6.75,7.25,7.00,7.00,,,,
64003933,8.00,7.00,4.40,6.50,7.25,6.25,6.67,,,,
64003934,7.00,,6.60,6.25,,,,,,,
64003935,3.40,6.75,1.80,,,,,6.00,4.75,7.00,5.92
64003936,2.60,7.75,3.20,,,,,4.25,5.00,5.75,5.00
64003937,4.80,6.50,2.40,,,,,6.50,5.00,6.75,6.08
64003938,7.80,8.50,7.20,5.75,7.75,5.75,6.42,,,,
64003939,4.60,7.00,5.40,,,,,5.25,5.75,8.00,6.33
64003940,4.80,7.00,4.40,2.75,3.00,4.75,3.50,,,,
64003941,6.40,8.75,5.40,,,,,7.75,8.75,8.50,8.33
64003942,7.40,5.75,5.00,7.00,7.00,7.50,7.17,,,,
64003943,3.00,6.00,1.60,,,,,5.75,5.25,6.50,5.83
64003944,4.40,6.50,3.00,,,,,5.00,5.75,9.25,6.67
64003945,6.80,4.25,3.40,5.50,5.50,3.75,4.92,,,,
64003946,4.20,5.50,2.20,,,,,7.25,5.75,8.50,7.17
64003947,4.80,7.25,4.20,,,,,4.75,7.00,9.25,7.00
64003948,7.80,5.75,6.00,7.50,8.00,5.25,6.92,,,,
64003949,7.60,5.00,5.00,5.25,3.50,5.00,4.58,,,,
64003950,6.60,6.25,4.00,3.75,7.00,7.75,6.17,,,,
64003951,5.00,,,,4.25,6.00,,,,,
64003952,4.60,7.00,3.20,,,,,7.25,9.25,8.50,8.33
64003953,,8.00,,,,,,7.50,7.25,,
64003954,6.80,7.50,6.20,,,,,7.00,8.75,9.75,8.50
64003955,5.40,5.75,3.00,,,,,6.25,7.25,8.25,7.25
64003956,2.60,3.75,2.40,,,,,3.75,5.25,7.00,5.33
64003957,5.40,7.50,4.20,,,,,8.00,9.00,7.75,8.25
64003958,6.80,8.75,4.40,,,,,6.50,6.50,8.75,7.25
64003959,5.80,9.00,4.80,,,,,8.75,9.50,8.75,9.00
64003960,6.40,6.00,4.40,,,,,6.75,6.75,8.50,7.33
64003961,5.80,5.75,3.20,,,,,6.25,8.00,7.25,7.17
64003962,3.40,3.75,3.00,,,,,3.75,3.50,7.00,4.75
64003963,7.60,7.00,4.40,8.75,9.25,3.25,7.08,,,,
64003964,3.40,5.75,3.20,,,,,6.00,5.50,8.25,6.58
64003965,6.60,7.50,6.20,5.50,8.00,7.25,6.92,,,,
64003966,7.20,7.50,4.00,5.00,5.75,6.50,5.75,,,,
64003967,5.40,8.50,7.60,,,,,7.75,6.50,7.75,7.33
64003968,,,3.20,,,,,,,,
64003969,7.60,7.50,5.20,3.75,7.50,7.75,6.33,,,,
64003970,7.60,8.25,3.80,5.25,6.75,6.25,6.08,,,,
64003971,8.20,6.25,8.00,8.00,9.75,8.00,8.58,,,,
64003972,4.20,6.00,3.60,,,,,7.00,3.00,7.75,5.92
64003973,3.60,5.00,2.00,,,,,5.50,4.00,5.00,4.83
64003974,1.60,6.00,3.20,,,,,5.25,5.25,7.50,6.00
64003975,4.00,3.00,,,,,,3.25,3.75,,
64003976,7.40,7.75,4.40,7.00,7.75,6.00,6.92,,,,
64003977,5.80,7.25,4.60,,,,,7.00,9.50,8.00,8.17
64003978,7.80,9.00,6.20,8.00,7.50,5.75,7.08,,,,
64003979,3.60,5.00,,,,,,4.75,4.25,,
64003980,5.80,7.75,3.60,,,,,5.00,6.50,7.75,6.42
64003981,6.80,,,,8.00,6.75,,,,,
64003982,6.40,,,,6.25,7.25,,,,,
64003983,5.40,6.25,3.20,,,,,6.75,6.50,9.00,7.42
64003984,5.80,7.00,6.00,,,,,7.75,6.75,9.75,8.08
64003985,6.60,8.00,7.00,3.75,5.50,6.25,5.17,,,,
64003986,5.40,7.50,3.00,,,,,6.00,6.00,9.00,7.00
64003987,3.60,5.00,2.60,,,,,5.50,2.50,7.25,5.08
64003988,3.40,6.00,2.60,,,,,4.50,4.75,7.75,5.67
64003989,8.00,7.25,5.40,7.25,8.00,5.25,6.83,,,,
64003990,6.80,6.25,2.60,4.50,4.75,6.00,5.08,,,,
64003991,2.20,6.00,3.00,,,,,4.75,2.25,8.00,5.00
64003992,5.60,5.75,5.40,4.25,7.25,6.25,5.92,,,,
64003993,3.80,6.25,4.60,,,,,4.75,7.75,9.00,7.17
64003994,8.40,8.25,6.00,8.00,6.50,6.50,7.00,,,,
64003995,3.60,5.75,3.00,3.50,3.50,5.50,4.17,,,,
64003996,7.60,6.25,5.60,7.50,8.50,7.25,7.75,,,,
64003997,3.80,6.00,5.20,,,,,6.75,8.50,9.50,8.25
64003998,7.60,6.75,3.40,8.25,8.00,6.00,7.42,,,,
64003999,,5.75,,,,,,4.25,4.50,,
64004000,2.00,6.00,3.00,,,,,4.50,8.00,5.50,6.00
64004001,3.00,5.00,,4.25,4.50,3.50,4.08,,,,
64004002,5.00,7.50,4.60,,,,,6.50,5.75,8.75,7.00
64004003,5.40,5.25,2.00,3.50,5.25,6.50,5.08,,,,
64004004,,7.50,,,,,,5.75,7.00,,
64004005,5.80,7.00,5.80,,,,,7.25,4.75,7.75,6.58
64004006,3.00,8.75,3.60,,,,,4.75,5.25,7.00,5.67
64004007,6.80,,,4.50,7.25,,,,,,
64004008,7.60,8.75,7.40,,,,,6.00,8.00,9.00,7.67
64004009,7.20,6.75,,,,,,7.75,7.75,,
64004010,3.00,4.00,1.60,,,,,4.00,4.00,5.25,4.42
64004011,6.20,9.50,4.40,,,,,7.75,8.00,9.25,8.33
64004012,4.20,5.00,2.60,3.25,3.25,4.50,3.67,,,,
64004013,4.60,5.25,3.20,,,,,4.50,2.75,7.75,5.00
64004014,3.20,4.25,1.80,,,,,4.75,5.75,7.50,6.00
64004015,3.40,5.50,2.40,,,,,5.50,3.50,7.00,5.33
64004016,3.00,5.25,2.40,,,,,7.25,4.50,7.75,6.50
64004017,5.80,6.25,3.80,,,,,6.50,4.25,8.00,6.25
64004018,5.80,9.00,6.00,,,,,8.25,9.50,9.00,8.92
64004019,4.60,7.25,3.20,,,,,5.00,7.00,8.75,6.92
64004020,5.60,6.50,1.40,,,,,7.25,7.00,8.50,7.58
64004021,8.20,8.50,6.40,4.25,8.00,7.75,6.67,,,,
64004022,3.00,3.75,2.20,,,,,5.00,5.50,6.50,5.67
64004023,4.20,6.50,3.00,,,,,7.00,7.00,8.50,7.50
64004024,7.60,7.00,5.60,7.50,8.00,6.75,7.42,,,,
64004025,6.40,7.75,8.80,6.00,8.00,8.75,7.58,,,,
64004026,7.00,8.00,5.60,7.00,6.50,6.75,6.75,,,,
64004027,4.20,5.75,2.80,,,,,4.75,6.00,4.75,5.17
64004028,7.80,5.50,4.20,6.00,7.50,5.75,6.42,,,,
64004029,4.80,7.75,4.00,,,,,7.25,8.25,9.00,8.17
64004030,6.00,7.50,5.40,,,,,5.25,4.50,7.25,5.67
64004031,3.80,7.75,3.60,2.00,4.50,4.00,3.50,,,,
64004032,4.80,7.25,3.40,,,,,6.00,5.00,7.50,6.17
64004033,3.80,7.25,3.00,,,,,5.50,6.00,7.25,6.25
64004034,7.80,8.25,8.60,4.50,9.00,8.75,7.42,,,,
64004035,6.20,8.75,4.00,,,,,6.50,6.50,7.50,6.83
64004036,4.00,6.75,2.60,,,,,5.50,5.75,7.00,6.08
64004037,8.20,7.50,7.60,5.25,7.00,5.00,5.75,,,,
64004038,3.20,6.25,2.80,,,,,6.00,5.75,7.50,6.42
64004039,4.80,7.75,4.60,,,,,7.00,4.75,8.75,6.83
64004040,7.40,7.25,8.20,5.00,7.75,7.75,6.83,,,,
64004041,4.60,6.50,5.20,,,,,6.00,7.25,8.25,7.17
64004042,6.20,6.75,4.40,4.00,5.00,7.25,5.42,,,,
64004043,5.40,8.50,,,,,,8.50,9.00,,
64004044,7.20,8.75,4.60,,,,,7.25,9.50,7.00,7.92
64004045,2.80,5.50,3.40,,,,,6.50,4.50,6.50,5.83
64004046,3.40,5.50,3.20,,,,,5.50,6.00,8.50,6.67
64004047,,,,,,,,,,,
64004048,4.20,5.00,,,,,,5.50,5.00,,
64004049,7.80,,,,7.00,6.75,,,,,
64004050,6.40,5.25,4.00,4.50,5.75,4.25,4.83,,,,
64004051,,5.00,,,,,,7.25,7.00,,
64004052,2.40,4.08,2.20,,,,,5.75,3.50,6.00,5.08
64004053,6.40,5.25,3.40,3.25,3.50,4.50,3.75,,,,
64004054,6.40,6.75,5.60,6.75,7.00,6.00,6.58,,,,
64004055,7.60,6.75,4.00,6.75,8.25,8.00,7.67,,,,
64004056,5.80,5.25,3.00,7.50,6.25,5.00,6.25,,,,
64004057,7.20,6.25,3.00,6.00,7.25,6.25,6.50,,,,
64004058,5.00,5.50,5.00,3.25,3.75,5.00,4.00,,,,
64004059,7.60,4.25,1.60,6.25,7.50,7.00,6.92,,,,
64004060,5.60,6.25,4.00,,,,,6.50,7.50,9.50,7.83
64004061,3.80,5.75,4.20,,,,,6.25,5.75,9.25,7.08
64004062,4.20,8.50,2.80,,,,,7.50,7.25,8.00,7.58
64004063,5.80,5.50,,,,,,5.75,5.00,,
64004064,7.00,,,,6.50,5.75,,,,,
64004065,7.60,7.00,8.60,6.50,2.75,7.00,5.42,,,,
64004066,3.40,3.50,3.40,,,,,5.00,6.50,7.75,6.42
64004067,4.80,5.75,3.20,,,,,6.50,3.00,7.00,5.50
64004068,7.80,7.00,5.00,3.75,8.00,8.25,6.67,,,,
64004069,4.20,7.50,5.80,,,,,7.25,7.75,8.25,7.75
64004070,2.60,6.25,2.60,,,,,4.50,3.25,6.50,4.75
64004071,4.40,5.75,3.00,,,,,4.50,4.75,7.00,5.42
64004072,6.40,7.25,,,,,,5.75,5.75,,
64004073,5.00,5.75,2.20,,,,,4.75,3.50,5.25,4.50
64004074,8.00,6.75,7.60,5.75,9.00,9.00,7.92,,,,
64004075,6.20,5.25,3.80,3.75,6.00,3.50,4.42,,,,
64004076,3.40,6.00,2.60,,,,,6.00,5.00,7.25,6.08
64004077,6.40,5.50,4.80,5.25,7.25,6.00,6.17,,,,
64004078,7.80,7.00,6.80,7.25,8.75,8.00,8.00,,,,
64004079,3.80,5.75,3.40,,,,,5.50,5.00,8.00,6.17
64004080,4.40,6.00,2.80,,,,,5.50,5.25,8.00,6.25
64004081,2.80,5.00,,,,,,1.50,2.75,,
64004082,4.20,6.75,,,,,,7.00,4.75,,
64004083,7.40,8.25,5.60,,,,,7.50,8.50,9.50,8.50
64004084,4.60,6.50,3.40,,,,,6.00,4.75,9.50,6.75
64004085,6.20,5.00,3.60,4.50,5.00,6.50,5.33,,,,
64004086,5.40,7.00,3.00,,,,,5.75,6.75,8.00,6.83
64004087,7.60,8.00,5.20,5.75,7.75,5.75,6.42,,,,
64004088,4.20,6.50,5.00,,,,,6.00,7.50,8.50,7.33
64004089,5.40,7.50,5.40,,,,,7.00,4.25,8.75,6.67
64004090,4.20,6.75,4.60,,,,,5.50,6.25,6.75,6.17
64004091,5.00,6.75,6.20,,,,,7.50,7.50,8.25,7.75
64004092,8.40,7.25,4.60,5.50,7.00,7.00,6.50,,,,
64004093,8.00,7.25,9.20,6.75,7.25,7.75,7.25,,,,
64004094,8.00,5.75,3.80,6.50,8.00,6.25,6.92,,,,
64004095,5.60,7.50,2.60,,,,,7.50,8.00,9.00,8.17
64004096,,5.50,,,,,,7.50,5.75,,
64004097,3.20,8.25,3.60,,,,,6.00,6.75,6.75,6.50
64004098,2.60,5.25,2.80,,,,,4.50,4.00,5.75,4.75
64004099,4.40,4.00,3.00,,,,,6.00,3.50,7.00,5.50
64004100,2.60,5.75,2.00,,,,,5.75,5.50,7.25,6.17
64004101,4.20,5.75,6.60,5.75,4.00,5.75,5.17,,,,
64004102,5.60,4.25,3.40,5.00,4.75,6.00,5.25,,,,
64004103,3.20,5.25,3.80,,,,,6.25,7.50,8.75,7.50
64004104,6.20,7.50,7.20,,,,,6.00,6.25,7.75,6.67
64004105,3.20,5.25,2.00,,,,,4.00,5.00,8.50,5.83
64004106,3.60,5.75,3.20,,,,,5.75,6.25,6.75,6.25
64004107,3.60,5.00,,,,,,4.25,4.25,,
64004108,7.60,5.75,3.80,7.00,8.25,5.75,7.00,,,,
64004109,4.40,6.25,2.60,3.25,4.25,5.00,4.17,,,,
64004110,3.40,5.25,3.40,,,,,5.50,3.50,7.75,5.58
64004111,5.80,6.25,2.00,,,,,5.50,4.25,5.25,5.00
64004112,3.60,5.25,1.60,,,,,6.50,4.00,8.50,6.33
64004113,2.80,5.00,2.80,,,,,5.00,4.00,7.25,5.42
64004114,7.00,,,,2.75,4.50,,,,,
64004115,6.40,6.25,3.20,,,,,7.25,6.50,9.00,7.58
64004116,7.60,5.50,5.40,6.50,6.25,6.50,6.42,,,,
64004117,7.60,7.50,7.40,6.75,7.75,7.00,7.17,,,,
64004118,4.00,4.00,3.20,,,,,5.50,7.25,6.75,6.50
64004119,5.60,7.00,3.20,2.50,6.25,7.25,5.33,,,,
64004120,7.80,7.50,5.80,5.00,8.25,8.50,7.25,,,,
64004121,3.40,5.25,3.40,,,,,5.25,4.50,6.00,5.25
64004122,3.40,5.00,2.80,,,,,4.75,5.50,6.75,5.67
64004123,3.80,6.50,4.40,,,,,6.25,5.50,8.00,6.58
64004124,6.40,7.50,3.80,,,,,6.25,8.75,6.25,7.08
64004125,4.60,6.50,6.20,,,,,8.25,8.75,9.00,8.67
64004126,3.20,5.00,2.00,,,,,5.50,6.50,8.50,6.83
64004127,5.00,7.75,4.60,,,,,4.25,5.75,7.25,5.75
64004128,2.20,5.75,2.40,,,,,5.50,5.00,6.25,5.58
64004129,5.80,7.25,2.40,,,,,6.25,6.00,8.00,6.75
64004130,3.20,5.00,3.20,,,,,4.75,3.75,6.25,4.92
64004131,4.00,7.00,3.60,,,,,7.00,7.50,8.00,7.50
64004132,5.80,8.75,5.60,,,,,7.75,7.25,9.00,8.00
64004133,6.60,5.00,5.80,4.75,5.00,8.00,5.92,,,,
64004134,4.80,7.50,5.00,,,,,6.75,8.00,8.00,7.58
64004135,5.40,5.75,3.40,,,,,8.25,7.00,9.50,8.25
64004136,6.60,5.50,4.80,3.75,5.50,7.50,5.58,,,,
64004137,3.40,5.00,2.80,,,,,5.00,4.25,7.75,5.67
64004138,2.40,4.25,2.40,,,,,5.00,5.25,7.25,5.83
64004139,8.00,7.75,5.80,6.50,7.75,5.75,6.67,,,,
64004140,7.40,8.50,4.60,,,,,7.75,8.75,9.50,8.67
64004141,5.60,8.50,5.20,,,,,9.25,8.50,8.25,8.67
64004142,5.00,8.25,5.00,,,,,8.00,7.75,8.75,8.17
64004143,3.80,6.25,4.40,,,,,6.00,5.25,8.75,6.67
64004144,5.80,7.75,3.80,,,,,6.75,7.50,8.25,7.50
64004145,,6.00,,,,,,6.75,6.50,,
64004146,5.80,6.75,5.00,,,,,8.50,9.25,9.75,9.17
64004147,7.20,7.25,3.40,5.50,3.75,6.75,5.33,,,,
64004148,7.40,6.75,5.00,5.75,7.25,5.25,6.08,,,,
64004149,3.60,6.00,4.20,,,,,5.25,4.00,6.50,5.25
64004150,3.60,6.75,3.00,,,,,7.00,7.50,8.75,7.75
64004151,,6.25,,,,,,8.50,5.75,,
64004152,5.00,6.75,3.20,3.25,6.75,6.25,5.42,,,,
64004153,5.00,8.25,4.20,,,,,8.50,7.25,9.25,8.33
64004154,4.20,6.75,3.40,,,,,4.50,4.00,5.75,4.75
64004155,7.00,5.50,5.60,,,,,7.00,8.25,8.00,7.75
64004156,3.80,5.00,3.00,,,,,4.00,5.75,7.50,5.75
64004157,7.60,8.75,4.00,4.25,8.00,3.50,5.25,,,,
64004158,7.20,7.50,4.00,,,,,6.50,5.75,8.00,6.75
64004159,,5.75,,,,,,7.75,7.00,,
64004160,2.80,5.00,3.60,,,,,5.50,7.25,9.75,7.50
64004161,7.60,8.25,3.20,,,,,7.50,9.25,10.00,8.92
64004162,5.00,7.00,5.20,2.50,3.00,4.25,3.25,,,,
64004163,2.40,5.00,3.00,5.25,5.50,2.50,4.42,,,,
64004164,8.00,7.50,6.40,6.75,7.00,8.25,7.33,,,,
64004165,5.80,6.00,2.40,,,,,5.50,4.50,9.00,6.33
64004166,6.40,7.00,5.60,,,,,6.50,6.75,8.50,7.25
64004167,7.20,7.25,4.20,7.00,7.50,5.75,6.75,,,,
64004168,3.60,3.50,,,,,,,3.50,,
64004169,6.20,7.25,4.00,6.25,6.25,5.50,6.00,,,,
64004170,4.40,6.75,3.60,,,,,6.00,5.00,7.00,6.00
64004171,2.40,5.75,3.00,,,,,4.75,5.50,6.50,5.58
64004172,,,,,,,,,,,
64004173,7.20,7.75,4.80,7.50,7.75,7.00,7.42,,,,
64004174,5.60,6.50,4.60,,,,,7.25,8.25,9.25,8.25
64004175,7.00,7.50,6.80,7.25,8.00,7.75,7.67,,,,
64004176,4.60,6.50,2.40,,,,,5.75,3.25,6.00,5.00
64004177,6.20,7.50,4.80,,,,,7.00,5.25,8.50,6.92
64004178,6.20,6.50,3.20,,,,,4.50,5.25,8.75,6.17
64004179,7.60,6.50,4.80,7.75,8.25,6.00,7.33,,,,
64004180,6.60,6.75,3.80,5.50,3.00,5.00,4.50,,,,
64004181,5.00,5.00,3.00,,,,,6.50,6.50,6.75,6.58
64004182,7.40,7.75,5.00,5.25,7.75,7.75,6.92,,,,
64004183,3.80,5.25,2.00,,,,,4.50,4.25,6.50,5.08
64004184,6.40,7.25,3.40,,,,,5.50,6.25,9.00,6.92
64004185,4.60,7.75,4.40,,,,,6.25,5.00,8.00,6.42
64004186,2.40,6.50,4.20,,,,,5.25,4.25,7.25,5.58
64004187,7.80,5.25,7.80,2.75,7.00,6.25,5.33,,,,
64004188,5.40,6.00,2.60,,,,,5.75,5.00,6.00,5.58
64004189,7.40,8.00,5.20,7.25,8.00,6.75,7.33,,,,
64004190,5.40,7.00,5.80,,,,,7.50,8.00,9.25,8.25
64004191,5.80,5.75,,,,,,5.75,4.25,,
64004192,6.20,5.50,4.40,4.00,5.25,5.50,4.92,,,,
64004193,6.60,9.00,6.60,,,,,8.50,10.00,9.75,9.42
64004194,6.60,6.00,4.00,5.00,7.25,5.50,5.92,,,,
64004195,6.00,6.25,4.40,,,,,7.50,6.75,9.50,7.92
64004196,6.80,8.00,5.40,,,,,6.50,8.75,9.50,8.25
64004197,3.60,6.25,5.00,,,,,7.25,7.25,8.75,7.75
64004198,4.40,5.50,,,,,,6.00,5.00,,
64004199,4.20,7.00,5.20,,,,,8.25,6.25,8.50,7.67
64004200,5.40,7.50,4.80,,,,,4.00,6.75,8.00,6.25
64004201,5.00,8.50,3.40,,,,,7.00,8.50,8.00,7.83
64004202,7.00,6.50,5.60,4.00,7.50,8.00,6.50,,,,
64004203,5.80,6.75,4.20,4.25,5.00,7.25,5.50,,,,
64004204,7.20,5.50,5.20,,,,,7.50,8.75,8.50,8.25
64004205,4.80,4.75,,,,,,4.75,4.50,,
64004206,3.20,6.00,2.40,,,,,4.50,4.75,7.00,5.42
64004207,6.80,7.25,4.60,,,,,7.25,9.00,8.00,8.08
64004208,3.40,7.00,5.20,,,,,5.75,6.50,9.75,7.33
64004209,2.60,6.00,3.00,,,,,4.00,4.50,5.75,4.75
64004210,8.20,9.00,8.20,6.75,8.50,8.00,7.75,,,,
64004211,7.00,7.25,5.20,7.00,7.25,6.50,6.92,,,,
64004212,6.80,6.75,5.80,5.25,5.75,6.25,5.75,,,,
64004213,7.40,8.00,6.80,,,,,5.75,7.50,8.50,7.25
64004214,8.00,9.00,9.20,,,,,5.75,6.50,7.50,6.58
64004215,6.60,5.50,3.40,6.25,6.25,6.50,6.33,,,,
64004216,5.80,7.50,3.80,,,,,6.75,8.25,9.75,8.25
64004217,6.60,5.00,3.00,3.75,5.00,4.50,4.42,,,,
64004218,6.20,6.50,6.40,,,,,6.25,4.25,6.75,5.75
64004219,5.20,7.00,5.00,4.75,5.75,6.50,5.67,,,,
64004220,4.40,7.75,6.20,,,,,7.50,7.75,9.50,8.25
64004221,5.80,5.00,2.00,4.50,4.75,4.00,4.42,,,,
64004222,7.20,7.00,6.40,6.00,7.00,8.25,7.08,,,,
64004223,5.20,6.50,4.80,,,,,5.25,8.00,9.00,7.42
64004224,2.60,6.50,2.40,,,,,4.75,5.00,5.50,5.08
64004225,4.20,6.25,3.60,,,,,6.25,4.75,7.00,6.00
64004226,7.60,8.25,8.20,5.25,8.25,7.25,6.92,,,,
64004227,,,,,,,,,,,
64004228,8.40,7.25,4.80,7.00,7.00,6.25,6.75,,,,
64004229,7.00,7.75,3.80,8.00,7.25,7.50,7.58,,,,
64004230,4.60,5.50,2.80,,,,,6.00,5.00,8.25,6.42
64004231,6.60,8.25,8.00,,,,,7.25,5.00,8.50,6.92
64004232,6.40,6.25,4.60,4.00,7.00,6.00,5.67,,,,
64004233,5.60,6.00,4.40,,,,,7.25,4.75,7.75,6.58
64004234,6.80,6.75,2.20,,,,,6.75,4.25,7.00,6.00
64004235,3.20,5.75,3.00,5.50,4.75,4.25,4.83,,,,
64004236,4.20,6.75,4.00,,,,,3.75,5.50,6.75,5.33
64004237,6.00,7.25,5.00,3.50,5.75,6.75,5.33,,,,
64004238,4.20,6.25,2.00,,,,,5.75,5.00,7.50,6.08
64004239,5.40,6.50,,,,,,6.00,4.50,,
64004240,5.60,7.50,4.40,,,,,6.25,9.00,9.00,8.08
64004241,7.00,7.00,5.40,,,,,6.25,8.00,9.75,8.00
64004242,7.20,8.25,5.40,6.50,7.00,5.50,6.33,,,,
64004243,8.40,7.50,,7.25,5.25,5.25,5.92,,,,
64004244,6.20,7.50,3.80,,,,,5.75,4.25,5.50,5.17
64004245,5.60,7.00,5.40,,,,,3.50,6.00,7.50,5.67
64004246,,8.25,,,,,,8.50,9.00,,
64004247,5.00,8.25,7.40,,,,,6.75,9.50,8.75,8.33
64004248,5.40,7.50,4.60,,,,,4.00,4.75,7.50,5.42
64004249,6.40,8.00,3.00,4.00,6.50,7.00,5.83,,,,
64004250,3.00,7.75,3.20,,,,,4.25,5.75,8.75,6.25
64004251,4.20,5.50,4.20,,,,,4.50,6.50,7.25,6.08
64004252,5.00,7.75,5.20,,,,,7.25,8.00,8.50,7.92
64004253,3.00,6.00,2.80,,,,,4.00,2.75,5.00,3.92
64004254,6.80,7.25,5.20,,,,,8.25,7.25,9.00,8.17
64004255,3.40,2.25,3.60,,,,,2.50,3.00,4.75,3.42
64004256,6.80,8.50,5.40,,,,,8.50,8.50,9.00,8.67
64004257,8.00,6.50,4.00,6.50,7.50,5.25,6.42,,,,
64004258,3.00,6.50,2.60,,,,,3.75,8.00,7.50,6.42
64004259,3.00,5.50,3.20,,,,,4.25,4.50,6.25,5.00
64004260,7.60,6.50,4.80,,,,,7.50,9.50,9.25,8.75
64004261,5.60,6.75,4.40,,,,,5.25,3.50,8.00,5.58
64004262,5.00,6.50,4.40,,,,,5.25,2.25,6.50,4.67
64004263,7.00,8.00,4.80,5.00,7.25,6.00,6.08,,,,
64004264,3.20,6.75,3.40,,,,,7.25,6.75,7.75,7.25
64004265,4.20,6.50,2.20,,,,,7.25,7.75,8.25,7.75
64004266,8.40,7.75,7.80,,,,,6.50,7.50,9.25,7.75
64004267,5.00,6.75,3.60,,,,,5.75,5.25,7.50,6.17
64004268,4.00,6.00,4.40,,,,,5.50,6.00,7.00,6.17
64004269,4.80,6.25,3.80,,,,,6.00,4.50,7.25,5.92
64004270,6.20,8.00,4.00,,,,,5.75,6.00,8.50,6.75
64004271,5.20,7.75,3.40,,,,,6.25,4.75,8.00,6.33
64004272,3.00,6.25,2.60,,,,,4.75,5.50,8.00,6.08
