Code,Toan,NguVan,NgoaiNgu,VatLi,HoaHoc,SinhHoc,KHTN,DiaLi,LichSu,GDCD,KHXH,Fail
64003047,5.6,6.25,3.2,,,,,5.25,4.5,7.75,5.83,
64003048,6.6,6.75,3.4,,,,,7.5,8.0,8.75,8.08,
64003049,7.0,8.5,4.8,,,,,7.75,7.25,8.75,7.92,
64003050,5.8,7.5,4.2,,,,,6.0,6.75,9.25,7.33,
64003051,5.8,8.5,4.8,,,,,8.0,6.5,9.0,7.83,
64003052,8.0,7.5,7.0,,,,,7.75,9.0,9.75,8.83,
64003053,6.2,6.0,2.8,,,,,8.75,6.0,8.0,7.58,
64003054,7.0,5.0,2.4,6.75,4.25,3.75,4.92,,,,,
64003055,5.8,6.25,3.0,,,,,6.25,5.25,7.75,6.42,
64003056,6.0,6.0,6.6,7.5,4.75,4.75,5.67,,,,,
64003057,5.0,5.25,2.4,,,,,6.5,7.0,8.0,7.17,
64003058,7.8,6.75,2.8,7.0,4.5,4.0,5.17,,,,,
64003059,5.2,6.75,1.6,,,,,6.5,5.75,8.75,7.0,
64003060,8.8,6.5,4.6,6.5,7.25,8.0,7.25,,,,,
64003061,7.6,6.0,2.6,7.5,4.75,4.75,5.67,,,,,
64003062,6.2,6.25,3.2,,,,,8.0,6.75,8.25,7.67,
64003063,6.2,6.25,3.8,4.75,4.25,4.75,4.58,,,,,
64003064,4.0,6.5,2.4,,,,,6.75,3.5,7.75,6.0,
64003065,4.4,5.75,4.2,,,,,7.75,6.5,8.25,7.5,
64003066,5.8,6.5,3.0,,,,,6.75,6.5,8.25,7.17,
64003067,2.2,5.42,2.2,,,,,5.25,4.25,4.75,4.75,
64003068,5.6,6.75,7.6,6.75,6.5,6.75,6.67,,,,,
64003069,7.4,6.0,5.2,7.25,7.5,5.25,6.67,,,,,
64003070,4.4,5.0,2.2,,,,,6.75,4.25,7.25,6.08,
64003071,6.6,5.75,2.6,6.0,4.5,4.75,5.08,,,,,
64003072,6.6,5.5,3.0,5.5,4.75,4.5,4.92,,,,,
64003073,6.8,7.75,1.2,,,,,8.25,8.25,9.5,8.67,
64003074,3.6,3.5,3.4,,,,,7.0,7.0,8.25,7.42,
64003075,4.0,5.25,2.0,,,,,7.0,5.75,6.75,6.5,
64003076,4.6,8.25,4.8,,,,,8.5,7.75,9.25,8.5,
64003077,4.0,6.0,2.0,3.75,4.25,3.5,3.83,,,,,
64003078,4.8,6.75,3.8,,,,,8.25,8.0,9.75,8.67,
64003079,5.4,6.75,3.4,3.5,5.5,3.25,4.08,,,,,
64003080,3.0,4.0,1.8,,,,,4.5,3.5,5.25,4.42,
64003081,5.2,5.5,2.6,,,,,8.0,4.75,6.75,6.5,
64003082,4.6,6.25,2.6,5.5,5.0,3.5,4.67,,,,,
64003083,4.2,6.0,2.8,,,,,8.25,4.75,7.5,6.83,
64003084,4.0,5.42,3.0,,,,,7.75,5.25,8.75,7.25,
64003085,5.2,4.25,3.0,,,,,8.25,6.5,7.5,7.42,
64003086,5.0,5.5,7.0,,,,,7.5,6.0,8.0,7.17,
64003087,8.4,6.25,4.6,7.5,7.0,5.5,6.67,,,,,
64003088,5.8,6.5,3.4,4.5,4.75,2.75,4.0,,,,,
64003089,7.4,6.0,8.6,7.75,5.75,6.75,6.75,,,,,
64003090,5.4,6.75,3.4,5.0,3.5,3.25,3.92,,,,,
64003091,2.6,4.5,3.6,,,,,6.0,3.5,7.25,5.58,
64003092,8.0,7.25,5.0,7.25,7.75,5.25,6.75,,,,,
64003093,3.8,7.5,4.0,,,,,8.5,8.75,9.5,8.92,
64003094,6.8,6.75,4.6,7.5,7.25,3.75,6.17,,,,,
64003095,7.0,6.5,4.4,6.0,7.5,3.75,5.75,,,,,
64003096,7.0,7.25,4.2,6.5,6.0,5.75,6.08,,,,,
64003097,7.6,5.25,3.4,,,,,8.25,6.75,9.0,8.0,
64003098,4.4,3.25,1.8,,,,,8.0,3.5,7.5,6.33,
64003099,8.0,6.0,7.6,7.0,7.75,8.25,7.67,,,,,
64003100,7.4,7.25,3.0,7.0,8.25,6.25,7.17,,,,,
64003101,6.6,6.5,4.6,6.0,7.75,6.0,6.58,,,,,
64003102,4.8,4.5,3.2,,,,,7.0,5.0,6.25,6.08,
64003103,4.2,5.75,2.8,4.5,3.25,3.5,3.75,,,,,
64003104,4.8,6.75,3.0,,,,,7.75,5.75,8.25,7.25,
64003105,3.0,7.25,2.2,,,,,5.75,4.5,8.25,6.17,
64003106,7.4,7.5,6.2,7.5,5.0,3.25,5.25,,,,,
64003107,4.0,5.0,2.4,6.25,3.75,4.25,4.75,,,,,
64003108,5.0,6.0,3.2,4.75,3.75,3.25,3.92,,,,,
64003109,7.0,6.25,2.4,6.0,6.75,6.5,6.42,,,,,
64003110,7.4,6.0,4.0,,,,,8.0,6.5,9.5,8.0,
64003111,7.4,6.5,5.4,,,,,8.25,8.75,9.5,8.83,
64003112,5.4,8.0,3.4,6.25,6.0,4.75,5.67,,,,,
64003113,7.4,6.25,3.4,6.0,6.0,5.25,5.75,,,,,
64003114,5.2,7.0,2.2,,,,,7.5,5.0,8.75,7.08,
64003115,6.4,6.75,3.2,5.75,4.0,3.25,4.33,,,,,
64003116,6.4,4.25,7.8,5.5,6.25,5.75,5.83,,,,,
64003117,7.8,6.5,5.2,6.25,8.5,6.0,6.92,,,,,
64003118,6.4,5.5,3.4,,,,,7.25,7.5,8.5,7.75,
64003119,7.0,7.0,3.4,6.0,7.0,6.25,6.42,,,,,
64003120,5.8,6.0,4.4,6.25,6.5,4.25,5.67,,,,,
64003121,5.6,5.0,2.2,,,,,8.25,6.25,8.25,7.58,
64003122,2.8,5.5,2.4,,,,,4.0,4.25,7.5,5.25,
64003123,2.2,5.75,3.0,,,,,8.75,6.25,8.25,7.75,
64003124,7.4,5.5,4.6,,,,,8.75,8.25,9.25,8.75,
64003125,6.6,6.0,3.4,,,,,7.0,5.0,8.75,6.92,
64003126,6.2,6.25,3.2,5.0,3.25,5.25,4.5,,,,,
64003127,5.8,6.0,3.4,,,,,8.5,7.25,8.0,7.92,
64003128,4.0,5.25,1.6,,,,,8.0,5.75,8.5,7.42,
64003129,7.8,8.0,7.2,,,,,8.5,9.0,9.0,8.83,
64003130,1.2,5.75,3.2,,,,,6.75,4.5,6.75,6.0,
64003131,6.0,7.0,3.6,6.5,4.5,3.75,4.92,,,,,
64003132,4.4,7.5,2.8,,,,,7.75,8.0,8.0,7.92,
64003133,7.6,7.5,4.0,6.5,8.0,6.5,7.0,,,,,
64003134,3.4,6.25,2.8,,,,,8.0,7.5,8.25,7.92,
64003135,3.6,6.75,2.4,6.25,5.25,3.0,4.83,,,,,
64003136,3.4,4.25,2.0,,,,,7.0,5.75,8.5,7.08,
64003137,7.2,7.25,2.4,5.5,3.75,3.75,4.33,,,,,
64003138,2.2,4.25,2.8,,,,,7.5,4.75,8.25,6.83,
64003139,1.8,4.25,2.8,,,,,4.5,5.25,7.75,5.83,
64003140,5.8,5.0,3.8,4.75,3.75,4.5,4.33,,,,,
64003141,5.2,6.5,3.0,,,,,6.75,7.75,8.5,7.67,
64003142,5.8,7.25,3.6,3.25,6.5,6.75,5.5,,,,,
64003143,8.8,7.25,8.2,5.25,8.5,7.25,7.0,,,,,
64003144,3.8,6.25,1.8,,,,,8.25,7.5,9.25,8.33,
64003145,7.6,7.75,7.0,6.25,7.5,5.75,6.5,,,,,
64003146,2.4,5.0,3.0,,,,,5.75,4.5,6.5,5.58,
64003147,5.4,6.75,3.0,5.75,3.75,4.75,4.75,,,,,
64003148,4.2,6.75,3.6,,,,,6.5,5.75,8.75,7.0,
64003149,6.2,6.5,5.4,5.25,2.75,4.25,4.08,,,,,
64003150,6.4,4.75,2.0,5.25,3.5,5.5,4.75,,,,,
64003151,7.8,7.0,7.4,7.25,6.0,5.75,6.33,,,,,
64003152,4.2,4.5,3.2,,,,,5.5,4.0,7.25,5.58,
64003153,5.8,5.0,3.4,5.0,4.25,4.25,4.5,,,,,
64003154,3.4,4.5,2.6,,,,,5.0,4.75,5.5,5.08,
64003155,3.2,3.5,2.4,,,,,6.25,7.0,7.75,7.0,
64003156,2.4,5.25,2.8,,,,,5.75,3.5,6.25,5.17,
64003157,7.8,6.75,3.8,6.0,5.75,6.5,6.08,,,,,
64003158,5.2,4.5,2.8,,,,,8.0,7.0,9.25,8.08,
64003159,7.4,7.5,7.2,,,,,8.0,7.75,9.0,8.25,
64003160,7.0,6.0,3.0,6.0,4.75,4.75,5.17,,,,,
64003161,8.2,7.75,5.6,7.75,6.5,4.75,6.33,,,,,
64003162,6.0,7.25,4.8,6.75,4.25,5.0,5.33,,,,,
64003163,7.6,4.5,4.6,6.75,5.75,6.0,6.17,,,,,
64003164,7.2,6.5,5.2,,,,,8.25,8.5,9.75,8.83,
64003165,7.4,8.0,5.8,6.25,6.5,6.5,6.42,,,,,
64003166,4.2,7.25,4.8,,,,,7.75,7.5,9.0,8.08,
64003167,5.2,6.5,2.6,,,,,5.0,6.5,8.75,6.75,
64003168,4.4,6.25,2.4,,,,,8.25,7.5,9.0,8.25,
64003169,6.2,7.0,3.8,,,,,8.5,8.5,9.5,8.83,
64003170,2.4,5.75,2.6,,,,,5.75,2.5,5.75,4.67,
64003171,5.2,5.75,4.6,4.5,5.5,4.5,4.83,,,,,
64003172,5.4,5.5,2.2,,,,,7.25,6.75,7.75,7.25,
64003173,5.6,6.0,4.2,,,,,7.75,7.75,8.75,8.08,
64003174,7.2,4.75,3.2,6.75,3.5,4.75,5.0,,,,,
64003175,5.4,6.5,4.0,,,,,7.75,6.5,8.75,7.67,
64003176,6.2,6.25,3.6,6.25,5.0,4.5,5.25,,,,,
64003177,7.2,7.5,4.6,,,,,8.5,9.0,9.75,9.08,
64003178,3.8,4.25,3.0,,,,,8.25,4.25,8.25,6.92,
64003179,4.2,6.25,2.0,,,,,6.25,3.75,7.5,5.83,
64003180,8.0,6.75,5.2,7.5,6.75,5.75,6.67,,,,,
64003181,7.0,7.0,3.4,6.75,7.5,5.0,6.42,,,,,
64003182,6.6,7.25,5.6,6.0,5.5,4.25,5.25,,,,,
64003183,7.4,7.5,6.2,7.75,6.0,5.0,6.25,,,,,
64003184,2.0,7.0,4.0,,,,,8.0,7.25,9.0,8.08,
64003185,3.0,4.5,3.2,,,,,8.75,7.25,9.5,8.5,
64003186,7.6,8.5,6.2,5.75,3.25,4.0,4.33,,,,,
64003187,6.4,7.0,2.6,4.25,6.25,7.25,5.92,,,,,
64003188,5.0,7.25,4.2,,,,,6.5,5.25,8.75,6.83,
64003189,1.8,5.5,2.8,,,,,7.25,3.25,7.25,5.92,
64003190,5.0,7.0,4.4,,,,,6.75,5.25,9.25,7.08,
64003191,4.6,5.25,2.4,,,,,6.0,5.75,7.5,6.42,
64003192,6.0,6.25,5.4,5.5,3.0,3.25,3.92,,,,,
64003193,6.4,6.5,3.8,,,,,9.0,7.0,9.25,8.42,
64003194,3.6,5.75,3.2,,,,,6.25,6.25,7.0,6.5,
64003195,4.6,4.5,3.2,,,,,7.0,6.0,6.75,6.58,
64003196,5.8,6.25,3.0,,,,,9.25,8.5,8.0,8.58,
64003197,5.2,6.0,3.2,4.75,5.5,4.75,5.0,,,,,
64003198,4.6,6.75,3.0,4.5,3.5,2.75,3.58,,,,,
64003199,4.6,5.0,3.0,,,,,6.75,5.0,8.5,6.75,
64003200,5.6,7.08,4.2,,,,,7.25,7.0,8.0,7.42,
64003201,7.0,4.75,3.6,6.0,6.5,4.75,5.75,,,,,
64003202,6.8,6.25,2.6,,,,,8.0,7.25,9.0,8.08,
64003203,4.4,6.5,1.4,4.0,4.0,3.0,3.67,,,,,
64003204,6.0,6.25,3.0,4.5,5.5,4.0,4.67,,,,,
64003205,2.0,5.75,2.2,,,,,7.0,3.0,5.0,5.0,
64003206,4.4,7.0,2.8,,,,,8.25,6.5,8.75,7.83,
64003207,5.6,5.75,4.4,,,,,8.5,6.5,8.5,7.83,
64003208,6.6,5.75,3.6,,,,,8.0,8.0,8.0,8.0,
64003209,7.6,6.5,4.6,7.0,5.75,4.0,5.58,,,,,
64003210,4.4,6.5,1.8,,,,,6.5,3.75,8.0,6.08,
64003211,2.6,5.25,1.8,,,,,5.25,3.0,7.25,5.17,
64003212,7.0,8.75,5.6,,,,,8.5,8.25,9.25,8.67,
64003213,2.2,5.5,2.8,,,,,8.5,5.5,7.75,7.25,
64003214,4.8,6.5,3.6,5.0,4.5,6.0,5.17,,,,,
64003215,3.0,6.0,2.6,,,,,5.0,4.0,4.75,4.58,
64003216,3.6,6.75,3.6,,,,,6.25,7.5,8.5,7.42,
64003217,4.8,3.5,5.4,,,,,7.5,6.0,8.75,7.42,
64003218,4.2,5.0,3.6,,,,,8.0,6.25,9.25,7.83,
64003219,2.0,5.25,2.6,,,,,6.5,6.0,7.5,6.67,
64003220,3.8,5.25,3.4,,,,,7.75,5.75,8.75,7.42,
64003221,3.8,6.75,2.2,,,,,5.75,6.0,8.25,6.67,
64003222,2.4,5.75,2.4,,,,,6.25,7.25,7.5,7.0,
64003223,6.2,7.25,5.8,6.25,5.25,4.25,5.25,,,,,
64003224,5.4,6.0,3.8,,,,,7.5,6.5,8.25,7.42,
64003225,6.2,5.75,3.2,4.0,4.25,2.75,3.67,,,,,
64003226,3.6,6.25,3.4,,,,,7.5,4.75,7.25,6.5,
64003227,7.0,5.75,4.2,6.0,5.5,4.25,5.25,,,,,
64003228,8.6,7.5,5.8,7.75,6.75,4.5,6.33,,,,,
64003229,7.6,5.75,3.2,5.5,5.25,4.25,5.0,,,,,
64003230,5.4,5.5,2.2,,,,,7.5,5.0,6.75,6.42,
64003231,3.2,5.25,2.6,,,,,6.5,5.25,6.5,6.08,
64003232,2.6,6.25,2.8,3.25,2.25,3.5,3.0,,,,,
64003233,3.2,6.75,4.4,,,,,7.5,5.0,7.25,6.58,
64003234,7.0,6.0,3.4,5.0,5.0,6.25,5.42,,,,,
64003235,8.0,7.75,7.8,7.75,8.5,8.75,8.33,,,,,
64003236,2.8,6.0,2.4,,,,,6.5,2.75,8.0,5.75,
64003237,7.8,5.75,3.0,7.25,7.5,6.0,6.92,,,,,
64003238,7.4,6.0,2.8,6.75,6.75,3.5,5.67,,,,,
64003239,7.6,6.5,3.0,7.0,7.75,6.25,7.0,,,,,
64003240,3.8,5.0,3.2,,,,,6.0,4.0,7.75,5.92,
64003241,6.2,6.5,2.2,4.75,4.0,3.75,4.17,,,,,
64003242,4.6,6.75,3.4,,,,,8.5,5.0,9.25,7.58,
64003243,7.2,7.75,4.4,6.5,5.25,5.25,5.67,,,,,
64003244,5.8,6.5,2.6,4.75,3.75,3.25,3.92,,,,,
64003245,7.2,7.5,3.6,6.25,6.5,5.0,5.92,,,,,
64003246,5.4,8.0,4.4,,,,,8.0,6.5,9.25,7.92,
64003247,3.4,5.5,2.4,,,,,7.75,4.0,7.25,6.33,
64003248,7.4,7.25,3.8,5.0,6.0,6.0,5.67,,,,,
64003249,6.6,6.75,4.2,6.25,4.25,4.0,4.83,,,,,
64003250,4.0,5.75,1.6,5.25,4.0,4.5,4.58,,,,,
64003251,6.2,6.5,2.2,,,,,8.5,8.75,8.5,8.58,
64003252,8.2,6.25,4.6,6.75,6.0,5.0,5.92,,,,,
64003253,6.8,6.75,2.4,6.0,5.75,4.0,5.25,,,,,
64003254,7.4,6.75,4.6,7.0,7.0,6.5,6.83,,,,,
64003255,4.0,6.5,4.6,,,,,6.75,7.25,8.75,7.58,
64003256,6.4,5.5,3.4,6.25,6.25,5.5,6.0,,,,,
64003257,5.4,6.75,3.0,,,,,8.0,7.75,9.5,8.42,
64003258,4.2,6.75,2.2,5.75,5.25,5.0,5.33,,,,,
64003259,6.6,5.75,3.0,7.25,5.75,4.75,5.92,,,,,
64003260,2.4,3.75,2.4,,,,,6.25,4.25,5.5,5.33,
64003261,6.2,7.0,3.0,6.5,5.25,4.75,5.5,,,,,
64003262,1.8,4.75,3.0,,,,,6.5,6.0,8.5,7.0,
64003263,4.6,3.75,1.8,4.25,4.75,3.5,4.17,,,,,
64003264,4.2,3.75,2.8,,,,,8.0,7.75,9.25,8.33,
64003265,7.4,7.5,3.8,,,,,9.5,6.75,8.75,8.33,
64003266,7.8,6.25,6.0,7.25,6.75,7.5,7.17,,,,,
64003267,4.4,7.5,4.4,,,,,6.75,9.25,9.5,8.5,
64003268,5.2,7.25,3.6,6.5,6.0,7.25,6.58,,,,,
64003269,5.2,7.25,3.2,5.0,6.5,4.75,5.42,,,,,
64003270,6.8,5.5,2.8,,,,,7.75,5.75,8.0,7.17,
64003271,7.4,5.0,4.8,6.5,7.25,7.0,6.92,,,,,
64003272,2.6,5.0,1.6,,,,,6.25,4.25,6.0,5.5,
64003273,7.0,7.5,3.6,,,,,8.5,9.0,9.75,9.08,
64003274,6.8,6.75,3.0,5.5,6.5,4.5,5.5,,,,,
64003275,8.0,7.25,4.4,7.5,7.5,3.75,6.25,,,,,
64003276,6.4,6.5,4.8,6.5,4.75,6.0,5.75,,,,,
64003277,3.8,5.0,2.6,4.0,3.5,3.0,3.5,,,,,
64003278,6.2,8.5,3.8,6.25,5.5,6.0,5.92,,,,,
64003279,4.8,5.75,3.2,,,,,6.75,5.0,7.25,6.33,
64003280,4.8,6.5,3.8,,,,,7.5,7.0,8.25,7.58,
64003281,3.6,5.0,2.4,,,,,8.75,6.5,9.0,8.08,
64003282,7.8,6.5,4.8,8.0,8.0,7.25,7.75,,,,,
64003283,4.8,5.25,3.0,,,,,9.25,5.5,7.5,7.42,
64003284,7.8,7.75,5.4,8.0,4.75,4.75,5.83,,,,,
64003285,7.4,6.75,4.2,7.0,7.25,5.75,6.67,,,,,
64003286,7.2,8.75,7.6,,,,,8.75,8.25,9.0,8.67,
64003287,2.8,4.25,4.0,,,,,6.0,4.25,6.75,5.67,
64003288,6.8,6.5,3.2,5.5,5.25,4.0,4.92,,,,,
64003289,3.8,6.0,2.8,,,,,5.5,5.0,7.0,5.83,
64003290,8.2,6.5,3.6,6.5,6.75,7.5,6.92,,,,,
64003291,5.2,7.25,4.0,,,,,6.5,7.0,8.0,7.17,
64003292,5.2,6.0,3.0,,,,,6.75,7.0,9.25,7.67,
64003293,4.4,6.0,2.2,,,,,6.0,5.75,8.25,6.67,
64003294,8.2,8.25,4.4,7.25,5.0,5.0,5.75,,,,,
64003295,5.8,6.75,4.8,,,,,6.5,7.5,9.25,7.75,
64003296,3.6,4.25,3.4,,,,,6.25,6.0,7.0,6.42,
64003297,7.0,5.5,3.4,6.0,6.0,3.75,5.25,,,,,
64003298,2.8,4.0,3.2,,,,,7.25,6.5,8.0,7.25,
64003299,5.2,6.0,4.6,,,,,7.75,6.25,8.75,7.58,
64003300,7.6,7.25,3.6,5.75,6.0,6.5,6.08,,,,,
64003301,5.0,6.75,3.4,,,,,7.5,4.5,8.5,6.83,
64003302,6.2,7.0,5.8,4.5,5.0,5.0,4.83,,,,,
64003303,5.4,5.0,3.0,,,,,7.25,5.5,8.0,6.92,
64003304,7.6,8.0,5.0,,,,,8.0,9.0,9.25,8.75,
64003305,4.0,6.75,3.8,,,,,6.0,4.25,7.75,6.0,
64003306,6.6,5.75,3.4,,,,,6.75,5.25,7.25,6.42,
64003307,8.4,8.5,6.8,8.0,6.25,6.25,6.83,,,,,
64003308,7.8,8.25,6.0,7.75,8.0,7.5,7.75,,,,,
64003309,4.4,7.0,3.0,,,,,6.75,5.5,6.25,6.17,
64003310,3.6,6.0,2.4,,,,,5.75,2.5,7.0,5.08,
64003311,5.0,6.25,3.0,3.25,4.0,2.25,3.17,,,,,
64003312,8.0,8.75,8.0,6.5,5.5,6.25,6.08,,,,,
64003313,6.6,6.0,4.0,4.5,3.75,6.25,4.83,,,,,
64003314,3.6,5.5,2.4,,,,,6.0,4.75,7.5,6.08,
64003315,5.0,6.5,2.6,,,,,6.5,5.5,8.5,6.83,
64003316,4.0,1.5,3.2,,,,,4.5,3.25,5.25,4.33,
64003317,6.6,8.5,4.0,,,,,7.75,8.0,9.75,8.5,
64003318,6.0,5.75,3.6,,,,,7.0,6.75,9.5,7.75,
64003319,6.6,7.25,3.8,,,,,6.75,4.5,7.75,6.33,
64003320,6.2,7.0,5.2,,,,,6.75,5.5,9.0,7.08,
64003321,5.8,6.0,2.0,,,,,7.5,7.25,7.25,7.33,
64003322,7.8,8.0,4.2,,,,,8.25,8.75,8.25,8.42,
64003323,5.6,5.75,3.0,5.25,3.5,3.25,4.0,,,,,
64003324,6.4,7.75,3.2,,,,,7.75,7.5,8.5,7.92,
64003325,5.8,7.25,3.4,,,,,7.25,7.25,9.0,7.83,
64003326,4.4,8.75,3.0,,,,,9.5,9.75,8.25,9.17,
64003327,5.6,7.5,4.0,,,,,6.0,6.5,9.0,7.17,
64003328,7.0,5.0,3.0,3.0,3.75,4.5,3.75,,,,,
64003329,3.8,5.0,3.6,,,,,3.0,4.0,8.25,5.08,
64003330,5.4,6.25,5.2,,,,,6.0,6.0,8.75,6.92,
64003331,7.6,6.75,1.8,5.75,5.25,6.0,5.67,,,,,
64003332,3.4,6.25,1.6,,,,,6.5,5.0,7.5,6.33,
64003333,7.6,5.25,2.8,,,,,7.0,5.75,7.75,6.83,
64003334,6.4,7.0,5.2,,,,,7.75,5.5,8.5,7.25,
64003335,8.0,6.75,4.6,7.0,7.5,4.25,6.25,,,,,
64003336,3.6,5.25,2.6,,,,,5.5,5.0,8.0,6.17,
64003337,2.8,3.5,2.8,,,,,6.0,3.5,5.25,4.92,
64003338,5.8,7.5,3.2,,,,,7.5,8.0,8.5,8.0,
64003339,5.0,5.75,4.0,,,,,7.75,8.0,8.25,8.0,
64003340,8.2,8.0,4.8,6.25,6.75,5.75,6.25,,,,,
64003341,6.0,5.25,3.0,,,,,6.75,7.5,8.5,7.58,
64003342,8.2,6.75,3.6,7.25,6.75,4.0,6.0,,,,,
64003343,5.4,7.25,4.8,,,,,6.75,6.0,8.75,7.17,
64003344,6.4,5.0,5.2,5.25,6.75,3.75,5.25,,,,,
64003345,4.0,4.5,2.6,,,,,5.0,3.5,6.5,5.0,
64003346,5.2,5.5,3.4,,,,,6.25,5.25,7.25,6.25,
64003347,6.8,6.5,4.6,,,,,7.0,7.25,9.75,8.0,
64003348,6.8,5.0,3.4,,,,,6.75,7.75,9.0,7.83,
64003349,4.0,5.0,2.6,,,,,7.0,4.25,6.25,5.83,
64003350,4.8,5.75,2.2,,,,,7.75,6.25,8.25,7.42,
64003351,7.8,6.75,4.0,4.5,8.25,6.5,6.42,,,,,
64003352,8.6,7.17,6.4,8.0,7.5,7.25,7.58,,,,,
64003353,4.8,7.25,3.8,,,,,4.0,4.0,6.75,4.92,
64003354,4.4,4.5,4.0,,,,,6.25,4.5,7.25,6.0,
64003355,4.4,4.0,2.6,,,,,5.75,4.25,7.25,5.75,
64003356,6.2,6.0,5.2,,,,,5.75,4.5,7.75,6.0,
64003357,5.0,4.0,3.6,,,,,6.75,3.0,5.75,5.17,
64003358,3.6,1.75,3.0,,,,,3.5,2.75,5.5,3.92,
64003359,5.6,6.0,3.2,,,,,7.25,6.5,8.25,7.33,
64003360,5.8,6.0,2.2,,,,,7.75,4.75,7.75,6.75,
64003361,4.0,2.75,2.2,,,,,6.75,6.75,7.5,7.0,
64003362,3.0,3.0,2.0,,,,,5.5,4.25,7.5,5.75,
64003363,6.6,8.0,4.0,5.25,6.0,7.0,6.08,,,,,
64003364,7.0,7.0,2.6,,,,,7.25,7.5,9.5,8.08,
64003365,4.4,6.25,2.0,,,,,7.25,6.5,8.0,7.25,
64003366,8.6,7.0,5.2,,,,,9.5,9.0,10.0,9.5,
64003367,3.2,5.0,4.2,,,,,5.0,5.25,5.0,5.08,
64003368,6.0,7.5,4.6,,,,,7.75,6.5,9.25,7.83,
64003369,5.6,6.75,2.8,,,,,5.5,5.75,8.75,6.67,
64003370,4.2,6.5,2.2,,,,,6.75,6.25,9.0,7.33,
64003371,3.8,6.5,2.8,,,,,5.5,5.0,6.25,5.58,
64003372,2.6,4.25,2.2,,,,,5.5,3.75,7.5,5.58,
64003373,6.2,6.67,3.4,4.75,6.0,6.0,5.58,,,,,
64003374,2.6,5.25,2.6,,,,,6.5,2.75,5.75,5.0,
64003375,3.2,5.5,2.8,,,,,6.25,5.75,7.5,6.5,
64003376,3.4,5.25,2.8,,,,,5.75,5.25,7.25,6.08,
64003377,7.8,7.5,3.8,5.0,7.0,7.25,6.42,,,,,
64003378,4.6,5.75,3.2,,,,,5.25,4.0,8.25,5.83,
64003379,7.0,6.5,3.8,6.25,4.0,4.0,4.75,,,,,
64003380,4.6,6.75,3.2,2.5,3.0,4.0,3.17,,,,,
64003381,4.0,4.0,2.4,,,,,7.0,7.75,8.5,7.75,
64003382,7.0,6.5,4.0,6.0,6.25,4.75,5.67,,,,,
64003383,3.6,4.25,1.8,,,,,5.0,3.0,8.25,5.42,
64003384,3.8,4.0,2.6,,,,,7.0,3.5,7.25,5.92,
64003385,2.6,4.25,2.4,,,,,5.5,3.75,7.25,5.5,
64003386,6.8,5.25,3.6,6.25,5.75,5.75,5.92,,,,,
64003387,3.4,7.0,2.6,,,,,4.5,4.75,8.0,5.75,
64003388,6.2,6.75,4.2,,,,,8.0,6.5,9.0,7.83,
64003389,3.4,6.5,4.8,,,,,5.75,5.25,6.5,5.83,
64003390,8.2,8.0,8.4,,,,,7.5,7.5,8.0,7.67,
64003391,4.0,6.25,3.8,,,,,5.25,4.0,8.0,5.75,
64003392,5.6,6.5,3.4,5.25,2.5,4.0,3.92,,,,,
64003393,5.0,5.25,3.0,,,,,7.75,8.25,9.0,8.33,
64003394,6.4,7.0,2.4,,,,,7.0,8.0,10.0,8.33,
64003395,2.4,6.5,3.2,,,,,6.25,7.0,7.25,6.83,
64003396,3.0,4.75,1.8,,,,,6.75,3.25,7.25,5.75,
64003397,6.2,6.75,2.6,4.5,4.25,3.5,4.08,,,,,
64003398,6.2,6.25,2.8,,,,,7.25,7.25,8.75,7.75,
64003399,6.6,6.75,7.0,5.0,4.0,3.75,4.25,,,,,
64003400,7.8,6.25,5.8,6.5,6.75,5.0,6.08,,,,,
64003401,8.0,8.5,4.6,9.0,7.0,6.0,7.33,,,,,
64003402,4.4,5.25,2.8,,,,,6.5,6.25,8.75,7.17,
64003403,7.0,5.5,5.0,6.5,5.5,4.5,5.5,,,,,
64003404,2.4,5.0,3.2,,,,,6.75,3.0,7.0,5.58,
64003405,4.0,4.25,2.6,,,,,6.0,3.25,7.0,5.42,
64003406,6.6,5.25,3.4,,,,,7.25,5.25,8.75,7.08,
64003407,6.4,7.5,4.8,5.75,6.0,4.75,5.5,,,,,
64003408,8.2,8.25,5.8,5.75,7.0,8.5,7.08,,,,,
64003409,3.0,4.0,1.8,,,,,5.0,2.5,5.0,4.17,
64003410,4.0,6.0,2.0,,,,,4.5,5.25,7.5,5.75,
64003411,3.4,5.5,2.2,,,,,5.5,5.75,6.75,6.0,
64003412,5.8,7.75,3.0,,,,,5.75,5.75,9.0,6.83,
64003413,6.4,6.25,4.2,,,,,6.5,7.0,8.25,7.25,
64003414,1.4,4.0,2.4,,,,,5.5,4.5,7.25,5.75,
64003415,3.6,4.5,2.2,,,,,7.0,7.25,8.0,7.42,
64003416,5.6,6.0,2.8,,,,,8.25,8.25,8.5,8.33,
64003417,4.2,5.25,2.6,,,,,7.75,6.5,8.75,7.67,
64003418,8.6,7.5,3.8,7.5,8.75,5.75,7.33,,,,,
64003419,5.8,6.0,2.8,,,,,8.0,7.75,8.5,8.08,
64003420,8.0,8.0,6.8,7.25,7.5,6.75,7.17,,,,,
64003421,4.2,6.5,3.8,,,,,7.0,5.75,7.25,6.67,
64003422,5.0,5.0,3.6,1.75,2.5,3.75,2.67,,,,,
